shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
600275,21.45609,-157.82733,420010
600275,21.45616,-157.82745,420011
600275,21.45623,-157.8276,420012
600275,21.45629,-157.82787,420013
600275,21.45634,-157.82823,420014
600275,21.45647,-157.82911,420015
600275,21.456521,-157.829615,420016
600275,21.456521,-157.829615,430001
600275,21.45659,-157.8303,430002
600275,21.45662,-157.83046,430003
600275,21.45668,-157.83076,430004
600275,21.45674,-157.83096,430005
600275,21.45686,-157.83122,430006
600275,21.45702,-157.83147,430007
600275,21.457103,-157.831576,430008
600275,21.457103,-157.831576,440001
600275,21.45724,-157.83175,440002
600275,21.45777,-157.83235,440003
600275,21.457872,-157.832476,440004
600275,21.457872,-157.832476,450001
600275,21.45794,-157.83256,450002
600275,21.45801,-157.83266,450003
600275,21.45807,-157.83278,450004
600275,21.45813,-157.83292,450005
600275,21.45817,-157.83306,450006
600275,21.45818,-157.83314,450007
600275,21.45817,-157.83326,450008
600275,21.45815,-157.83334,450009
600275,21.45811,-157.83342,450010
600275,21.45806,-157.83349,450011
600275,21.45799,-157.83357,450012
600275,21.45792,-157.83363,450013
600275,21.45784,-157.83369,450014
600275,21.45755,-157.83388,450015
600275,21.45743,-157.83397,450016
600275,21.45736,-157.83403,450017
600275,21.45731,-157.83409,450018
600275,21.45727,-157.83415,450019
600275,21.45725,-157.83421,450020
600275,21.45723,-157.83429,450021
600275,21.45722,-157.83439,450022
600275,21.45722,-157.83461,450023
600275,21.45723,-157.83479,450024
600275,21.45724,-157.83498,450025
600275,21.45725,-157.83515,450026
600275,21.45727,-157.83535,450027
600275,21.45729,-157.83547,450028
600275,21.45732,-157.83557,450029
600275,21.45736,-157.8357,450030
600275,21.45739,-157.83581,450031
600275,21.45741,-157.8359,450032
600275,21.45743,-157.836,450033
600275,21.45744,-157.83609,450034
600275,21.45744,-157.83633,450035
600275,21.45744,-157.83679,450036
600275,21.45745,-157.83697,450037
600275,21.45746,-157.83716,450038
600275,21.45747,-157.8373,450039
600275,21.45748,-157.83745,450040
600275,21.45747,-157.83759,450041
600275,21.45744,-157.8377,450042
600275,21.457422,-157.837746,450043
600275,21.457422,-157.837746,460001
600275,21.4574,-157.8378,460002
600275,21.45735,-157.83789,460003
600275,21.45728,-157.83799,460004
600275,21.45721,-157.83807,460005
600275,21.45741,-157.83825,460006
600275,21.45757,-157.83841,460007
600275,21.45763,-157.83847,460008
600275,21.45785,-157.83871,460009
600275,21.4579,-157.83878,460010
600275,21.45805,-157.83897,460011
600275,21.45815,-157.83909,460012
600275,21.45836,-157.83937,460013
600275,21.45851,-157.83957,460014
600275,21.45856,-157.83963,460015
600275,21.45888,-157.84007,460016
600275,21.45915,-157.84041,460017
600275,21.459586,-157.840955,460018
600275,21.459586,-157.840955,470001
600275,21.45971,-157.84111,470002
600275,21.45982,-157.84125,470003
600275,21.46004,-157.84148,470004
600275,21.46033,-157.84175,470005
600275,21.46061,-157.84197,470006
600275,21.46083,-157.84212,470007
600275,21.46136,-157.84244,470008
600275,21.4618,-157.84269,470009
600275,21.46225,-157.84294,470010
600275,21.4625,-157.84306,470011
600275,21.46271,-157.84315,470012
600275,21.46284,-157.84319,470013
600275,21.46302,-157.84323,470014
600275,21.46313,-157.84325,470015
600275,21.46349,-157.84331,470016
600275,21.463537,-157.843316,470017
600275,21.463537,-157.843316,480001
600275,21.46381,-157.84335,480002
600275,21.46455,-157.84343,480003
600275,21.46552,-157.84352,480004
600275,21.465596,-157.843527,480005
600275,21.465596,-157.843527,490001
600275,21.46622,-157.84359,490002
600275,21.46644,-157.84361,490003
600275,21.46676,-157.843649,490004
600275,21.46676,-157.843649,500001
600275,21.46685,-157.84366,500002
600275,21.46743,-157.84373,500003
600275,21.46772,-157.84376,500004
600275,21.46796,-157.84381,500005
600275,21.46821,-157.84388,500006
600275,21.46862,-157.84402,500007
600275,21.46925,-157.84424,500008
600275,21.4694,-157.84429,500009
600275,21.46955,-157.84435,500010
600275,21.470236,-157.844576,500011
600275,21.470236,-157.844576,510001
600275,21.47028,-157.84459,510002
600275,21.47056,-157.84469,510003
600275,21.4709,-157.84479,510004
600275,21.47109,-157.84481,510005
600275,21.47132,-157.84479,510006
600275,21.47148,-157.84477,510007
600275,21.4719,-157.8447,510008
600275,21.4724,-157.84464,510009
600275,21.47295,-157.84456,510010
600275,21.472977,-157.844557,510011
600275,21.472977,-157.844557,520001
600275,21.47327,-157.84452,520002
600275,21.47364,-157.84446,520003
600275,21.47387,-157.8444,520004
600275,21.47412,-157.84429,520005
600275,21.47431,-157.84416,520006
600275,21.47451,-157.84397,520007
600275,21.47457,-157.84388,520008
600275,21.47471,-157.84366,520009
600275,21.47506,-157.843,520010
600275,21.47524,-157.84278,520011
600275,21.47538,-157.84267,520012
600275,21.47553,-157.8426,520013
600275,21.47577,-157.84255,520014
600275,21.47621,-157.84249,520015
600275,21.476401,-157.842483,520016
600275,21.476401,-157.842483,530001
600275,21.47647,-157.84248,530002
600275,21.477,-157.84248,530003
600275,21.47723,-157.8425,530004
600275,21.4775,-157.84253,530005
600275,21.47771,-157.84258,530006
600275,21.47801,-157.84274,530007
600275,21.47817,-157.84284,530008
600275,21.47832,-157.84297,530009
600275,21.47848,-157.84316,530010
600275,21.47862,-157.84341,530011
600275,21.47872,-157.8436,530012
600275,21.47889,-157.84402,530013
600275,21.479,-157.84423,530014
600275,21.47905,-157.8443,530015
600275,21.47911,-157.84436,530016
600275,21.47919,-157.84442,530017
600275,21.47935,-157.84452,530018
600275,21.47959,-157.8446,530019
600275,21.48011,-157.84469,530020
600275,21.48116,-157.84484,530021
600275,21.48145,-157.84489,530022
600275,21.4818,-157.84494,530023
600275,21.481981,-157.844978,530024
600275,21.481981,-157.844978,540001
600275,21.48209,-157.845,540002
600275,21.48226,-157.84505,540003
600275,21.48239,-157.84508,540004
600275,21.48254,-157.84514,540005
600275,21.4827,-157.84522,540006
600275,21.48285,-157.84532,540007
600275,21.48296,-157.8454,540008
600275,21.48317,-157.84563,540009
600275,21.48329,-157.84579,540010
600275,21.48356,-157.84614,540011
600275,21.48388,-157.84664,540012
600275,21.48415,-157.84702,540013
600275,21.48449,-157.84751,540014
600275,21.48458,-157.847632,540015
600275,21.48458,-157.847632,550001
600275,21.48475,-157.84786,550002
600275,21.48493,-157.84809,550003
600275,21.48528,-157.84845,550004
600275,21.48549,-157.84865,550005
600275,21.48575,-157.84885,550006
600275,21.48614,-157.84908,550007
600275,21.48657,-157.8493,550008
600275,21.486791,-157.8494,550009
600275,21.486791,-157.8494,560001
600275,21.48723,-157.8496,560002
600275,21.48802,-157.84992,560003
600275,21.488398,-157.85008,560004
600275,21.488398,-157.85008,570001
600275,21.48854,-157.85014,570002
600275,21.48902,-157.8503,570003
600275,21.49004,-157.85055,570004
600275,21.49046,-157.85061,570005
600275,21.49095,-157.85066,570006
600275,21.49162,-157.85068,570007
600275,21.49212,-157.8507,570008
600275,21.492282,-157.850694,570009
600275,21.492282,-157.850694,580001
600275,21.49237,-157.85069,580002
600275,21.49277,-157.85068,580003
600275,21.49299,-157.85067,580004
600275,21.49324,-157.85069,580005
600275,21.49337,-157.85071,580006
600275,21.49366,-157.85077,580007
600275,21.49425,-157.851,580008
600275,21.49481,-157.85131,580009
600275,21.49524,-157.851516,580010
600275,21.49524,-157.851516,590001
600275,21.49548,-157.85163,590002
600275,21.49647,-157.85204,590003
600275,21.497876,-157.85265,590004
600275,21.497876,-157.85265,600001
600275,21.4982,-157.85279,600002
600275,21.49978,-157.85345,600003
600275,21.50066,-157.85383,600004
600275,21.50097,-157.85398,600005
600275,21.5016,-157.85435,600006
600275,21.50246,-157.85486,600007
600275,21.502916,-157.855118,600008
600275,21.502916,-157.855118,610001
600275,21.50368,-157.85555,610002
600275,21.50393,-157.85568,610003
600275,21.50416,-157.85576,610004
600275,21.50439,-157.85581,610005
600275,21.50462,-157.85585,610006
600275,21.50511,-157.85586,610007
600275,21.50578,-157.8559,610008
600275,21.50622,-157.85591,610009
600275,21.50645,-157.85589,610010
600275,21.506809,-157.855857,610011
600275,21.506809,-157.855857,620001
600275,21.50688,-157.85585,620002
600275,21.50724,-157.85576,620003
600275,21.50748,-157.85567,620004
600275,21.50777,-157.85552,620005
600275,21.50822,-157.85526,620006
600275,21.50864,-157.855,620007
600275,21.50875,-157.85493,620008
600275,21.50893,-157.85481,620009
600275,21.50905,-157.8547,620010
600275,21.5094,-157.85434,620011
600275,21.50955,-157.85415,620012
600275,21.510268,-157.853064,620013
600275,21.510268,-157.853064,630001
600275,21.51113,-157.85176,630002
600275,21.51188,-157.8506,630003
600275,21.51228,-157.84999,630004
600275,21.51254,-157.84955,630005
600275,21.51265,-157.84934,630006
600275,21.51273,-157.84912,630007
600275,21.51301,-157.8483,630008
600275,21.51301,-157.8483,640001
600275,21.51311,-157.848,640002
600275,21.5133,-157.84754,640003
600275,21.51352,-157.84706,640004
600275,21.51401,-157.84606,640005
600275,21.51442,-157.84534,640006
600275,21.51491,-157.84456,640007
600275,21.51506,-157.8443,640008
600275,21.51519,-157.84405,640009
600275,21.51532,-157.84368,640010
600275,21.51548,-157.84308,640011
600275,21.51555,-157.84274,640012
600275,21.51556,-157.84245,640013
600275,21.51559,-157.84188,640014
600275,21.51562,-157.8417,640015
600275,21.51571,-157.84131,640016
600275,21.5158,-157.841,640017
600275,21.5159,-157.84071,640018
600275,21.516063,-157.840346,640019
600275,21.516063,-157.840346,650001
600275,21.51607,-157.84033,650002
600275,21.51631,-157.83973,650003
600275,21.51638,-157.83955,650004
600275,21.51656,-157.83906,650005
600275,21.51677,-157.83846,650006
600275,21.51696,-157.83799,650007
600275,21.51704,-157.83778,650008
600275,21.51708,-157.83767,650009
600275,21.51715,-157.83748,650010
600275,21.5172,-157.83733,650011
600275,21.51726,-157.8372,650012
600275,21.51732,-157.83707,650013
600275,21.51742,-157.83682,650014
600275,21.51752,-157.83659,650015
600275,21.517521,-157.836588,650016
600275,21.517521,-157.836588,660001
600275,21.51764,-157.83642,660002
600275,21.51774,-157.83629,660003
600275,21.51781,-157.83622,660004
600275,21.51795,-157.8361,660005
600275,21.51814,-157.83598,660006
600275,21.51831,-157.8359,660007
600275,21.51844,-157.83585,660008
600275,21.51855,-157.83581,660009
600275,21.51874,-157.83578,660010
600275,21.51904,-157.83574,660011
600275,21.51952,-157.83567,660012
600275,21.52017,-157.83559,660013
600275,21.520433,-157.835556,660014
600275,21.520433,-157.835556,670001
600275,21.52094,-157.83549,670002
600275,21.52113,-157.83546,670003
600275,21.52194,-157.83535,670004
600275,21.52294,-157.83521,670005
600275,21.523735,-157.835101,670006
600275,21.523735,-157.835101,680001
600275,21.52374,-157.8351,680002
600275,21.52423,-157.83504,680003
600275,21.52456,-157.83499,680004
600275,21.52544,-157.83487,680005
600275,21.52564,-157.83484,680006
600275,21.52578,-157.83482,680007
600275,21.52598,-157.83482,680008
600275,21.52618,-157.83483,680009
600275,21.52638,-157.83488,680010
600275,21.52666,-157.83497,680011
600275,21.52721,-157.83513,680012
600275,21.527375,-157.835178,680013
600275,21.527375,-157.835178,690001
600275,21.52793,-157.83534,690002
600275,21.52802,-157.83537,690003
600275,21.5283,-157.83545,690004
600275,21.52863,-157.83553,690005
600275,21.52885,-157.8356,690006
600275,21.52914,-157.83574,690007
600275,21.53033,-157.83639,690008
600275,21.530566,-157.83653,690009
600275,21.530566,-157.83653,700001
600275,21.53102,-157.8368,700002
600275,21.53181,-157.83724,700003
600275,21.53214,-157.83742,700004
600275,21.53224,-157.83748,700005
600275,21.53241,-157.83757,700006
600275,21.53246,-157.8376,700007
600275,21.53274,-157.83773,700008
600275,21.53304,-157.83784,700009
600275,21.5336,-157.838,700010
600275,21.53379,-157.83807,700011
600275,21.53413,-157.83819,700012
600275,21.53428,-157.83826,700013
600275,21.53441,-157.83833,700014
600275,21.53453,-157.83844,700015
600275,21.53472,-157.83865,700016
600275,21.53519,-157.83924,700017
600275,21.53526,-157.83933,700018
600275,21.5357,-157.83981,700019
600275,21.5359,-157.83998,700020
600275,21.53607,-157.84008,700021
600275,21.53633,-157.84021,700022
600275,21.53658,-157.84031,700023
600275,21.537417,-157.840589,700024
600275,21.537417,-157.840589,710001
600275,21.53742,-157.84059,710002
600275,21.53778,-157.84072,710003
600275,21.53806,-157.84084,710004
600275,21.53828,-157.84094,710005
600275,21.53856,-157.84107,710006
600275,21.53865,-157.8411,710007
600275,21.53888,-157.84119,710008
600275,21.53915,-157.84127,710009
600275,21.5393,-157.8413,710010
600275,21.53956,-157.84134,710011
600275,21.53981,-157.8414,710012
600275,21.54029,-157.84155,710013
600275,21.54075,-157.84171,710014
600275,21.54116,-157.84185,710015
600275,21.54143,-157.841945,710016
600275,21.54143,-157.841945,720001
600275,21.54153,-157.84198,720002
600275,21.54174,-157.84206,720003
600275,21.542,-157.84223,720004
600275,21.54217,-157.84237,720005
600275,21.54225,-157.84244,720006
600275,21.54235,-157.84255,720007
600275,21.54244,-157.84268,720008
600275,21.54251,-157.8428,720009
600275,21.54259,-157.84294,720010
600275,21.54268,-157.84313,720011
600275,21.54281,-157.84341,720012
600275,21.5429,-157.8436,720013
600275,21.542964,-157.843727,720014
600275,21.542964,-157.843727,730001
600275,21.54308,-157.84396,730002
600275,21.54327,-157.84432,730003
600275,21.54343,-157.84456,730004
600275,21.54365,-157.84479,730005
600275,21.54378,-157.84493,730006
600275,21.54428,-157.84542,730007
600275,21.5447,-157.84583,730008
600275,21.54497,-157.84607,730009
600275,21.54513,-157.84619,730010
600275,21.54534,-157.84632,730011
600275,21.545783,-157.846514,730012
600275,21.545783,-157.846514,740001
600275,21.54582,-157.84653,740002
600275,21.54611,-157.84665,740003
600275,21.54633,-157.84669,740004
600275,21.54648,-157.8467,740005
600275,21.54661,-157.84669,740006
600275,21.54697,-157.84663,740007
600275,21.54728,-157.84657,740008
600275,21.54772,-157.84647,740009
600275,21.54801,-157.84645,740010
600275,21.54823,-157.84646,740011
600275,21.54842,-157.8465,740012
600275,21.548476,-157.846512,740013
600275,21.548476,-157.846512,750001
600275,21.54856,-157.84653,750002
600275,21.54905,-157.84669,750003
600275,21.54927,-157.84677,750004
600275,21.54943,-157.84686,750005
600275,21.54968,-157.84701,750006
600275,21.54983,-157.84712,750007
600275,21.549927,-157.847197,750008
600275,21.549927,-157.847197,760001
600275,21.54998,-157.84724,760002
600275,21.55021,-157.84741,760003
600275,21.55223,-157.84888,760004
600275,21.553235,-157.849607,760005
600275,21.553235,-157.849607,770001
600275,21.55418,-157.85029,770002
600275,21.55454,-157.85059,770003
600275,21.55474,-157.85082,770004
600275,21.55494,-157.85111,770005
600275,21.55524,-157.85162,770006
600275,21.55545,-157.85198,770007
600275,21.55579,-157.85257,770008
600275,21.555892,-157.852742,770009
600275,21.555892,-157.852742,780001
600275,21.55623,-157.85331,780002
600275,21.55647,-157.85373,780003
600275,21.556771,-157.854252,780004
600275,21.556771,-157.854252,790001
600275,21.55681,-157.85432,790002
600275,21.55691,-157.85455,790003
600275,21.55698,-157.85478,790004
600275,21.55735,-157.85606,790005
600275,21.557514,-157.856626,790006
600275,21.557514,-157.856626,800001
600275,21.55783,-157.85772,800002
600275,21.55813,-157.8588,800003
600275,21.55814,-157.85882,800004
600275,21.55835,-157.85958,800005
600275,21.55849,-157.85997,800006
600275,21.55866,-157.86044,800007
600275,21.55885,-157.86082,800008
600275,21.55912,-157.86131,800009
600275,21.559167,-157.861389,800010
600275,21.559167,-157.861389,810001
600275,21.55918,-157.86141,810002
600275,21.55924,-157.86151,810003
600275,21.55936,-157.86174,810004
600275,21.5595,-157.86207,810005
600275,21.55961,-157.86236,810006
600275,21.559809,-157.862866,810007
600275,21.559809,-157.862866,820001
600275,21.55987,-157.86302,820002
600275,21.55999,-157.86331,820003
600275,21.56013,-157.8637,820004
600275,21.56014,-157.86373,820005
600275,21.56016,-157.86396,820006
600275,21.56018,-157.86418,820007
600275,21.5602,-157.86432,820008
600275,21.56018,-157.86442,820009
600275,21.56014,-157.86453,820010
600275,21.56005,-157.86464,820011
600275,21.55995,-157.86473,820012
600275,21.55982,-157.8648,820013
600275,21.55949,-157.86493,820014
600275,21.55938,-157.86498,820015
600275,21.55925,-157.86506,820016
600275,21.55909,-157.86521,820017
600275,21.55879,-157.86551,820018
600275,21.55865,-157.86566,820019
600275,21.55839,-157.86593,820020
600275,21.5581,-157.86624,820021
600275,21.55756,-157.86683,820022
600275,21.55721,-157.86723,820023
600275,21.5569,-157.86756,820024
600275,21.55676,-157.86769,820025
600275,21.55657,-157.86787,820026
600275,21.55628,-157.86809,820027
600275,21.55548,-157.8686,820028
600275,21.55519,-157.86881,820029
600275,21.555,-157.86898,820030
600275,21.55484,-157.86915,820031
600275,21.5545,-157.86957,820032
600275,21.55447,-157.8696,820033
600275,21.55441,-157.86967,820034
600275,21.554375,-157.869719,820035
600275,21.554375,-157.869719,830001
600275,21.55428,-157.86985,830002
600275,21.55422,-157.87,830003
600275,21.55419,-157.87016,830004
600275,21.55419,-157.87029,830005
600275,21.55422,-157.8704,830006
600275,21.55428,-157.87053,830007
600275,21.55439,-157.87068,830008
600275,21.55452,-157.87085,830009
600275,21.55468,-157.87106,830010
600275,21.55476,-157.87117,830011
600275,21.55486,-157.87131,830012
600275,21.55494,-157.87149,830013
600275,21.555,-157.87165,830014
